SolvedBoard	PuzzleBoard	Uid
[[4, 8, 1, 5, 3, 6, 9, 7, 2], [3, 7, 9, 1, 4, 2, 5, 8, 6], [5, 6, 2, 7, 9, 8, 1, 4, 3], [6, 5, 4, 3, 8, 9, 7, 2, 1], [8, 1, 3, 2, 6, 7, 4, 5, 9], [9, 2, 7, 4, 5, 1, 3, 6, 8], [1, 9, 6, 8, 7, 5, 2, 3, 4], [7, 3, 8, 9, 2, 4, 6, 1, 5], [2, 4, 5, 6, 1, 3, 8, 9, 7]]	[[0, 0, 0, 0, 0, 6, 9, 0, 0], [3, 0, 0, 1, 4, 2, 5, 0, 0], [5, 0, 0, 0, 0, 8, 1, 0, 0], [0, 5, 0, 0, 0, 9, 0, 0, 1], [8, 0, 3, 2, 6, 7, 4, 0, 9], [9, 0, 0, 4, 0, 0, 0, 6, 0], [0, 0, 6, 8, 0, 0, 0, 0, 4], [0, 0, 8, 9, 2, 4, 0, 0, 5], [0, 0, 5, 6, 0, 0, 0, 0, 0]]	6900300142500500008100050009001803267409900400060006800004008924005005600000
[[2, 8, 9, 1, 3, 5, 6, 7, 4], [6, 4, 5, 8, 7, 2, 9, 3, 1], [1, 7, 3, 6, 9, 4, 8, 5, 2], [4, 5, 1, 3, 8, 6, 7, 2, 9], [3, 2, 7, 5, 4, 9, 1, 6, 8], [9, 6, 8, 2, 1, 7, 5, 4, 3], [5, 9, 2, 4, 6, 8, 3, 1, 7], [7, 3, 6, 9, 2, 1, 4, 8, 5], [8, 1, 4, 7, 5, 3, 2, 9, 6]]	[[2, 0, 0, 1, 0, 0, 6, 0, 4], [0, 0, 0, 0, 7, 0, 9, 3, 0], [0, 0, 0, 0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 8, 6, 0, 2, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 6, 0, 2, 1, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0], [0, 3, 6, 0, 2, 0, 0, 0, 0], [8, 0, 4, 0, 0, 3, 0, 0, 6]]	200100604000070930000000002000086020000000000060210000500000000036020000804003006
[[1, 6, 5, 2, 4, 8, 9, 7, 3], [8, 7, 3, 6, 9, 1, 4, 5, 2], [4, 9, 2, 3, 5, 7, 1, 6, 8], [3, 5, 8, 1, 6, 9, 7, 2, 4], [7, 1, 6, 8, 2, 4, 3, 9, 5], [2, 4, 9, 7, 3, 5, 8, 1, 6], [6, 3, 7, 4, 1, 2, 5, 8, 9], [5, 2, 1, 9, 8, 3, 6, 4, 7], [9, 8, 4, 5, 7, 6, 2, 3, 1]]	[[0, 0, 0, 2, 0, 0, 0, 0, 3], [0, 0, 0, 6, 9, 0, 4, 5, 2], [0, 0, 2, 3, 5, 7, 1, 6, 0], [0, 5, 0, 1, 0, 9, 7, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 9, 7, 0, 5, 0, 1, 0], [0, 3, 7, 4, 1, 2, 5, 0, 0], [5, 2, 1, 0, 8, 3, 0, 0, 0], [9, 0, 0, 0, 0, 6, 0, 0, 0]]	200003000690452002357160050109700000000000009705010037412500521083000900006000
[[5, 4, 1, 7, 6, 8, 2, 3, 9], [6, 9, 8, 3, 2, 1, 4, 5, 7], [7, 3, 2, 5, 4, 9, 1, 6, 8], [4, 2, 6, 8, 5, 3, 9, 7, 1], [3, 1, 9, 4, 7, 2, 6, 8, 5], [8, 5, 7, 9, 1, 6, 3, 2, 4], [1, 6, 5, 2, 8, 4, 7, 9, 3], [9, 7, 4, 6, 3, 5, 8, 1, 2], [2, 8, 3, 1, 9, 7, 5, 4, 6]]	[[5, 0, 1, 7, 0, 0, 2, 0, 9], [0, 0, 0, 3, 2, 1, 4, 0, 0], [0, 3, 2, 0, 0, 0, 0, 6, 0], [0, 2, 0, 8, 0, 3, 0, 0, 1], [0, 0, 0, 0, 7, 0, 0, 0, 0], [8, 0, 0, 9, 0, 6, 0, 2, 0], [0, 6, 0, 0, 0, 0, 7, 9, 0], [0, 0, 4, 6, 3, 5, 0, 0, 0], [2, 0, 3, 0, 0, 7, 5, 0, 6]]	501700209000321400032000060020803001000070000800906020060000790004635000203007506
[[4, 2, 8, 5, 6, 9, 7, 3, 1], [1, 3, 7, 4, 8, 2, 5, 6, 9], [9, 6, 5, 7, 1, 3, 2, 8, 4], [7, 4, 3, 9, 2, 8, 1, 5, 6], [2, 5, 9, 6, 7, 1, 3, 4, 8], [8, 1, 6, 3, 4, 5, 9, 7, 2], [5, 9, 2, 8, 3, 4, 6, 1, 7], [3, 7, 4, 1, 9, 6, 8, 2, 5], [6, 8, 1, 2, 5, 7, 4, 9, 3]]	[[4, 2, 0, 0, 0, 9, 0, 0, 0], [0, 3, 7, 0, 0, 0, 5, 6, 0], [9, 6, 0, 0, 0, 3, 0, 8, 0], [7, 0, 0, 0, 2, 0, 1, 5, 6], [0, 5, 0, 0, 7, 0, 0, 4, 0], [8, 1, 6, 0, 4, 0, 0, 0, 2], [0, 9, 0, 8, 0, 0, 0, 1, 7], [0, 7, 4, 0, 0, 0, 8, 2, 0], [0, 0, 0, 2, 0, 0, 0, 9, 3]]	420009000037000560960003080700020156050070040816040002090800017074000820000200093
[[2, 3, 5, 8, 7, 4, 6, 9, 1], [1, 4, 7, 6, 5, 9, 8, 3, 2], [6, 9, 8, 3, 2, 1, 5, 4, 7], [5, 2, 4, 9, 3, 7, 1, 6, 8], [3, 6, 1, 4, 8, 5, 2, 7, 9], [8, 7, 9, 2, 1, 6, 4, 5, 3], [7, 5, 6, 1, 9, 8, 3, 2, 4], [9, 1, 2, 5, 4, 3, 7, 8, 6], [4, 8, 3, 7, 6, 2, 9, 1, 5]]	[[0, 0, 0, 0, 7, 4, 6, 0, 1], [0, 4, 0, 0, 0, 0, 0, 3, 2], [6, 9, 8, 0, 0, 0, 0, 0, 0], [0, 0, 4, 0, 0, 7, 0, 6, 8], [3, 0, 1, 0, 8, 0, 2, 0, 9], [8, 7, 0, 2, 0, 0, 4, 0, 0], [0, 0, 0, 0, 0, 0, 3, 2, 4], [9, 1, 0, 0, 0, 0, 0, 8, 0], [4, 0, 3, 7, 6, 0, 0, 0, 0]]	74601040000032698000000004007068301080209870200400000000324910000080403760000
[[7, 1, 8, 4, 6, 9, 2, 5, 3], [5, 3, 9, 2, 7, 1, 8, 6, 4], [4, 6, 2, 8, 5, 3, 9, 7, 1], [6, 4, 3, 5, 1, 2, 7, 9, 8], [2, 8, 1, 7, 9, 6, 4, 3, 5], [9, 7, 5, 3, 4, 8, 6, 1, 2], [3, 2, 6, 9, 8, 5, 1, 4, 7], [1, 5, 4, 6, 2, 7, 3, 8, 9], [8, 9, 7, 1, 3, 4, 5, 2, 6]]	[[0, 1, 8, 0, 6, 9, 0, 0, 3], [0, 0, 9, 0, 7, 0, 8, 0, 0], [0, 0, 0, 0, 5, 0, 0, 7, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 9, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 8, 0, 0, 0, 0], [0, 0, 4, 0, 2, 0, 3, 0, 0], [8, 0, 0, 1, 3, 0, 5, 2, 0]]	18069003009070800000050070000000000000090000000000000020080000004020300800130520
[[4, 2, 1, 3, 8, 6, 9, 5, 7], [3, 5, 6, 4, 9, 7, 8, 1, 2], [7, 8, 9, 2, 5, 1, 3, 4, 6], [8, 7, 5, 6, 4, 3, 1, 2, 9], [9, 1, 4, 8, 2, 5, 7, 6, 3], [2, 6, 3, 7, 1, 9, 4, 8, 5], [1, 3, 2, 9, 6, 8, 5, 7, 4], [5, 4, 7, 1, 3, 2, 6, 9, 8], [6, 9, 8, 5, 7, 4, 2, 3, 1]]	[[4, 2, 1, 0, 0, 6, 0, 5, 0], [0, 5, 0, 0, 9, 0, 0, 0, 0], [0, 0, 0, 0, 5, 1, 3, 0, 6], [8, 0, 0, 0, 4, 0, 0, 2, 9], [9, 1, 0, 8, 2, 5, 0, 6, 3], [2, 6, 0, 0, 1, 0, 0, 0, 5], [1, 0, 2, 9, 6, 0, 0, 0, 0], [0, 0, 0, 0, 3, 0, 0, 9, 0], [0, 9, 0, 5, 0, 0, 2, 3, 1]]	421006050050090000000051306800040029910825063260010005102960000000030090090500231
[[9, 8, 6, 7, 3, 4, 5, 1, 2], [2, 1, 4, 8, 9, 5, 7, 6, 3], [5, 7, 3, 2, 6, 1, 9, 8, 4], [7, 5, 8, 1, 4, 9, 2, 3, 6], [1, 3, 9, 5, 2, 6, 4, 7, 8], [4, 6, 2, 3, 7, 8, 1, 9, 5], [3, 9, 7, 4, 8, 2, 6, 5, 1], [6, 4, 1, 9, 5, 3, 8, 2, 7], [8, 2, 5, 6, 1, 7, 3, 4, 9]]	[[9, 8, 0, 0, 0, 0, 0, 1, 2], [2, 1, 4, 8, 0, 0, 0, 0, 3], [0, 7, 0, 2, 0, 1, 0, 0, 0], [7, 0, 0, 1, 0, 9, 2, 3, 0], [0, 3, 0, 0, 2, 0, 0, 7, 0], [0, 6, 2, 3, 0, 8, 0, 0, 5], [0, 0, 0, 4, 0, 2, 0, 5, 0], [6, 0, 0, 0, 0, 3, 8, 2, 7], [8, 2, 0, 0, 0, 0, 0, 4, 9]]	980000012214800003070201000700109230030020070062308005000402050600003827820000049
[[7, 4, 8, 6, 2, 5, 1, 9, 3], [6, 9, 3, 7, 1, 8, 5, 2, 4], [2, 5, 1, 4, 3, 9, 8, 7, 6], [4, 7, 2, 9, 5, 6, 3, 1, 8], [5, 8, 9, 1, 7, 3, 6, 4, 2], [3, 1, 6, 2, 8, 4, 9, 5, 7], [1, 3, 4, 5, 6, 2, 7, 8, 9], [9, 6, 5, 8, 4, 7, 2, 3, 1], [8, 2, 7, 3, 9, 1, 4, 6, 5]]	[[7, 0, 0, 6, 0, 5, 1, 9, 0], [0, 0, 3, 0, 0, 0, 0, 0, 0], [0, 5, 1, 4, 0, 0, 8, 0, 0], [0, 0, 2, 0, 5, 6, 3, 1, 8], [5, 8, 0, 1, 7, 3, 0, 4, 2], [3, 1, 6, 2, 8, 0, 9, 0, 0], [0, 0, 4, 0, 0, 2, 7, 8, 0], [0, 0, 0, 0, 0, 0, 2, 0, 0], [0, 2, 7, 3, 0, 1, 0, 0, 5]]	700605190003000000051400800002056318580173042316280900004002780000000200027301005
[[2, 8, 7, 6, 9, 3, 4, 5, 1], [4, 1, 6, 2, 8, 5, 9, 3, 7], [5, 9, 3, 1, 4, 7, 8, 2, 6], [7, 5, 2, 4, 1, 9, 6, 8, 3], [8, 3, 9, 5, 6, 2, 1, 7, 4], [6, 4, 1, 7, 3, 8, 2, 9, 5], [3, 2, 4, 9, 5, 6, 7, 1, 8], [1, 7, 8, 3, 2, 4, 5, 6, 9], [9, 6, 5, 8, 7, 1, 3, 4, 2]]	[[2, 0, 0, 6, 9, 3, 0, 0, 0], [4, 0, 6, 0, 0, 5, 9, 3, 0], [0, 9, 0, 0, 0, 7, 0, 0, 0], [7, 5, 0, 0, 1, 0, 6, 8, 0], [8, 0, 0, 0, 6, 0, 0, 0, 4], [0, 4, 1, 0, 3, 0, 0, 9, 5], [0, 0, 0, 9, 0, 0, 0, 1, 0], [0, 7, 8, 3, 0, 0, 5, 0, 9], [0, 0, 0, 8, 7, 1, 0, 0, 2]]	200693000406005930090007000750010680800060004041030095000900010078300509000871002
[[1, 7, 3, 4, 6, 9, 5, 2, 8], [2, 4, 8, 5, 1, 3, 6, 7, 9], [6, 9, 5, 8, 2, 7, 3, 1, 4], [9, 6, 7, 2, 3, 8, 4, 5, 1], [8, 3, 2, 1, 5, 4, 9, 6, 7], [4, 5, 1, 7, 9, 6, 2, 8, 3], [7, 8, 6, 9, 4, 5, 1, 3, 2], [5, 2, 9, 3, 8, 1, 7, 4, 6], [3, 1, 4, 6, 7, 2, 8, 9, 5]]	[[1, 7, 3, 0, 0, 0, 0, 2, 8], [0, 4, 8, 0, 0, 0, 0, 7, 0], [6, 0, 5, 0, 2, 7, 3, 0, 0], [9, 0, 7, 0, 0, 8, 0, 0, 0], [8, 3, 0, 0, 5, 0, 0, 6, 7], [0, 0, 0, 7, 0, 0, 2, 0, 3], [0, 0, 6, 9, 4, 0, 1, 0, 2], [0, 2, 0, 0, 0, 0, 7, 4, 0], [3, 1, 0, 0, 0, 0, 8, 9, 5]]	173000028048000070605027300907008000830050067000700203006940102020000740310000895
[[5, 6, 1, 2, 8, 4, 3, 7, 9], [4, 7, 8, 9, 6, 3, 2, 1, 5], [9, 2, 3, 7, 5, 1, 8, 4, 6], [3, 1, 6, 8, 4, 5, 9, 2, 7], [2, 8, 9, 1, 3, 7, 5, 6, 4], [7, 5, 4, 6, 9, 2, 1, 8, 3], [1, 3, 5, 4, 2, 6, 7, 9, 8], [8, 4, 7, 3, 1, 9, 6, 5, 2], [6, 9, 2, 5, 7, 8, 4, 3, 1]]	[[0, 0, 0, 0, 8, 0, 3, 0, 0], [0, 7, 0, 9, 6, 0, 0, 0, 5], [0, 0, 0, 0, 5, 0, 0, 4, 0], [3, 0, 0, 8, 0, 5, 0, 2, 0], [2, 0, 9, 1, 0, 7, 5, 0, 4], [0, 5, 0, 6, 0, 2, 0, 0, 3], [0, 3, 0, 0, 2, 0, 0, 0, 0], [8, 0, 0, 0, 1, 9, 0, 5, 0], [0, 0, 2, 0, 7, 0, 0, 0, 0]]	80300070960005000050040300805020209107504050602003030020000800019050002070000
[[6, 5, 1, 2, 9, 8, 3, 7, 4], [9, 8, 7, 4, 5, 3, 1, 6, 2], [4, 2, 3, 7, 1, 6, 9, 5, 8], [1, 3, 4, 5, 8, 2, 7, 9, 6], [7, 9, 8, 3, 6, 4, 5, 2, 1], [5, 6, 2, 1, 7, 9, 4, 8, 3], [2, 4, 9, 8, 3, 5, 6, 1, 7], [8, 7, 6, 9, 4, 1, 2, 3, 5], [3, 1, 5, 6, 2, 7, 8, 4, 9]]	[[0, 0, 0, 2, 0, 0, 0, 0, 0], [0, 8, 7, 0, 5, 0, 1, 6, 0], [0, 2, 3, 0, 0, 6, 9, 5, 8], [1, 0, 0, 0, 0, 2, 0, 0, 0], [0, 9, 0, 3, 6, 4, 0, 2, 0], [0, 0, 0, 1, 0, 0, 0, 0, 3], [2, 4, 9, 8, 0, 0, 6, 1, 0], [0, 7, 6, 0, 4, 0, 2, 3, 0], [0, 0, 0, 0, 0, 7, 0, 0, 0]]	200000087050160023006958100002000090364020000100003249800610076040230000007000
[[3, 9, 7, 4, 5, 2, 1, 6, 8], [1, 6, 4, 8, 3, 9, 7, 5, 2], [5, 8, 2, 6, 1, 7, 9, 3, 4], [7, 5, 3, 1, 2, 4, 8, 9, 6], [4, 2, 8, 7, 9, 6, 3, 1, 5], [6, 1, 9, 5, 8, 3, 2, 4, 7], [8, 7, 1, 3, 6, 5, 4, 2, 9], [9, 3, 6, 2, 4, 8, 5, 7, 1], [2, 4, 5, 9, 7, 1, 6, 8, 3]]	[[0, 0, 0, 4, 0, 0, 0, 6, 8], [1, 6, 0, 0, 0, 9, 7, 0, 0], [5, 0, 0, 6, 1, 0, 0, 0, 0], [0, 0, 3, 1, 0, 4, 0, 0, 6], [0, 2, 8, 7, 0, 6, 3, 1, 0], [6, 0, 0, 5, 0, 3, 2, 0, 0], [0, 0, 0, 0, 6, 5, 0, 0, 9], [0, 0, 6, 2, 0, 0, 0, 7, 1], [2, 4, 0, 0, 0, 1, 0, 0, 0]]	400068160009700500610000003104006028706310600503200000065009006200071240001000
[[4, 3, 8, 6, 2, 5, 1, 7, 9], [7, 5, 6, 3, 9, 1, 2, 4, 8], [9, 1, 2, 8, 4, 7, 5, 3, 6], [5, 8, 1, 2, 7, 4, 9, 6, 3], [6, 2, 4, 9, 8, 3, 7, 1, 5], [3, 9, 7, 5, 1, 6, 8, 2, 4], [1, 6, 5, 7, 3, 9, 4, 8, 2], [8, 7, 9, 4, 6, 2, 3, 5, 1], [2, 4, 3, 1, 5, 8, 6, 9, 7]]	[[4, 0, 8, 0, 0, 5, 0, 0, 0], [0, 5, 0, 0, 0, 0, 0, 0, 8], [0, 0, 2, 0, 0, 7, 5, 0, 0], [0, 0, 0, 0, 0, 0, 0, 6, 0], [6, 2, 4, 9, 8, 3, 7, 1, 5], [0, 9, 0, 0, 0, 0, 0, 0, 0], [0, 0, 5, 7, 0, 0, 4, 0, 0], [8, 0, 0, 0, 0, 0, 0, 5, 0], [0, 0, 0, 1, 0, 0, 6, 0, 7]]	408005000050000008002007500000000060624983715090000000005700400800000050000100607
[[2, 3, 8, 4, 9, 7, 1, 5, 6], [1, 4, 6, 2, 3, 5, 7, 9, 8], [5, 7, 9, 6, 8, 1, 2, 4, 3], [4, 5, 2, 9, 1, 8, 3, 6, 7], [3, 6, 1, 5, 7, 2, 4, 8, 9], [9, 8, 7, 3, 6, 4, 5, 1, 2], [6, 9, 5, 1, 2, 3, 8, 7, 4], [8, 2, 4, 7, 5, 6, 9, 3, 1], [7, 1, 3, 8, 4, 9, 6, 2, 5]]	[[0, 0, 0, 0, 9, 0, 0, 0, 0], [1, 0, 0, 2, 0, 5, 0, 0, 0], [0, 7, 0, 0, 0, 0, 2, 0, 3], [0, 5, 2, 9, 0, 0, 0, 0, 0], [3, 6, 0, 0, 7, 0, 0, 8, 9], [0, 0, 0, 0, 0, 4, 5, 1, 0], [6, 0, 5, 0, 0, 0, 0, 7, 0], [0, 0, 0, 7, 0, 6, 0, 0, 1], [0, 0, 0, 0, 4, 0, 0, 0, 0]]	90000100205000070000203052900000360070089000004510605000070000706001000040000
[[3, 9, 1, 5, 6, 7, 4, 8, 2], [7, 6, 2, 3, 8, 4, 1, 5, 9], [8, 5, 4, 1, 2, 9, 6, 7, 3], [6, 7, 9, 4, 3, 2, 5, 1, 8], [4, 3, 5, 8, 9, 1, 7, 2, 6], [1, 2, 8, 7, 5, 6, 9, 3, 4], [2, 1, 7, 9, 4, 3, 8, 6, 5], [9, 8, 3, 6, 7, 5, 2, 4, 1], [5, 4, 6, 2, 1, 8, 3, 9, 7]]	[[0, 0, 1, 0, 0, 0, 4, 8, 2], [0, 6, 0, 3, 0, 4, 1, 5, 0], [8, 0, 0, 0, 0, 0, 6, 0, 0], [0, 0, 9, 0, 3, 2, 0, 1, 0], [0, 0, 5, 0, 0, 0, 7, 0, 0], [0, 2, 0, 7, 5, 0, 9, 0, 0], [0, 0, 7, 0, 0, 0, 0, 0, 5], [0, 8, 3, 6, 0, 5, 0, 4, 0], [5, 4, 6, 0, 0, 0, 3, 0, 0]]	1000482060304150800000600009032010005000700020750900007000005083605040546000300
[[8, 2, 6, 5, 9, 7, 3, 4, 1], [7, 4, 5, 1, 2, 3, 9, 6, 8], [1, 9, 3, 6, 4, 8, 7, 2, 5], [5, 3, 2, 4, 7, 1, 8, 9, 6], [9, 8, 1, 3, 6, 2, 4, 5, 7], [6, 7, 4, 9, 8, 5, 2, 1, 3], [4, 5, 9, 7, 3, 6, 1, 8, 2], [2, 6, 7, 8, 1, 4, 5, 3, 9], [3, 1, 8, 2, 5, 9, 6, 7, 4]]	[[0, 0, 0, 0, 9, 7, 3, 0, 1], [7, 4, 5, 0, 0, 0, 9, 6, 8], [0, 0, 0, 0, 0, 0, 0, 0, 5], [5, 3, 0, 4, 0, 0, 8, 9, 0], [9, 8, 0, 0, 6, 0, 0, 5, 7], [0, 7, 4, 0, 0, 5, 0, 1, 3], [4, 0, 0, 0, 0, 0, 0, 0, 0], [2, 6, 7, 0, 0, 0, 5, 3, 9], [3, 0, 8, 2, 5, 0, 0, 0, 0]]	97301745000968000000005530400890980060057074005013400000000267000539308250000
[[8, 7, 3, 5, 1, 2, 9, 6, 4], [6, 5, 4, 7, 8, 9, 2, 3, 1], [9, 2, 1, 3, 4, 6, 7, 8, 5], [4, 9, 8, 6, 5, 3, 1, 2, 7], [3, 6, 5, 1, 2, 7, 4, 9, 8], [7, 1, 2, 8, 9, 4, 3, 5, 6], [5, 8, 9, 4, 3, 1, 6, 7, 2], [2, 4, 7, 9, 6, 8, 5, 1, 3], [1, 3, 6, 2, 7, 5, 8, 4, 9]]	[[0, 7, 3, 5, 0, 0, 0, 0, 0], [0, 5, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 3, 0, 0, 7], [0, 6, 5, 0, 2, 0, 4, 9, 0], [7, 0, 0, 8, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 5, 8, 4, 0]]	73500000050000001000000000000003007065020490700800000000000000200000010000005840
[[4, 2, 1, 8, 6, 7, 9, 5, 3], [5, 9, 7, 3, 4, 1, 2, 6, 8], [8, 6, 3, 5, 9, 2, 1, 4, 7], [1, 4, 2, 7, 3, 9, 6, 8, 5], [7, 5, 6, 4, 1, 8, 3, 2, 9], [3, 8, 9, 6, 2, 5, 7, 1, 4], [9, 1, 4, 2, 5, 3, 8, 7, 6], [6, 3, 8, 1, 7, 4, 5, 9, 2], [2, 7, 5, 9, 8, 6, 4, 3, 1]]	[[0, 0, 0, 0, 6, 0, 0, 5, 0], [5, 0, 7, 3, 0, 1, 2, 0, 0], [0, 6, 3, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 5, 6, 0, 0, 0, 3, 2, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 8, 7, 0], [0, 0, 8, 1, 0, 4, 5, 0, 2], [0, 7, 0, 0, 8, 0, 0, 0, 0]]	60050507301200063000000000000000056000320000000000000000870008104502070080000
[[6, 3, 1, 8, 4, 5, 9, 2, 7], [2, 8, 4, 6, 9, 7, 1, 3, 5], [7, 9, 5, 3, 2, 1, 8, 6, 4], [3, 1, 8, 5, 7, 9, 2, 4, 6], [4, 2, 9, 1, 6, 3, 7, 5, 8], [5, 7, 6, 4, 8, 2, 3, 1, 9], [1, 4, 2, 9, 5, 8, 6, 7, 3], [9, 5, 3, 7, 1, 6, 4, 8, 2], [8, 6, 7, 2, 3, 4, 5, 9, 1]]	[[0, 0, 1, 0, 0, 0, 9, 2, 0], [0, 8, 4, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 2, 1, 0, 6, 0], [3, 0, 8, 5, 0, 0, 0, 0, 0], [0, 0, 9, 0, 0, 0, 7, 0, 0], [0, 0, 0, 0, 0, 2, 3, 0, 9], [0, 4, 0, 9, 5, 0, 0, 0, 3], [0, 0, 0, 0, 0, 0, 4, 8, 0], [0, 6, 7, 0, 0, 0, 5, 0, 0]]	1000920084000000700021060308500000009000700000002309040950003000000480067000500
[[5, 1, 3, 7, 2, 9, 8, 4, 6], [9, 2, 8, 6, 4, 5, 1, 3, 7], [7, 6, 4, 1, 8, 3, 2, 9, 5], [3, 8, 1, 4, 6, 7, 9, 5, 2], [2, 7, 5, 9, 3, 1, 6, 8, 4], [4, 9, 6, 2, 5, 8, 3, 7, 1], [8, 3, 2, 5, 7, 6, 4, 1, 9], [6, 5, 9, 3, 1, 4, 7, 2, 8], [1, 4, 7, 8, 9, 2, 5, 6, 3]]	[[5, 0, 0, 7, 0, 0, 8, 4, 0], [9, 0, 8, 0, 0, 0, 1, 0, 7], [0, 6, 4, 1, 0, 0, 0, 0, 0], [3, 8, 0, 0, 0, 7, 0, 0, 2], [0, 7, 5, 9, 3, 1, 6, 8, 0], [4, 0, 0, 2, 0, 0, 0, 7, 1], [0, 0, 0, 0, 0, 6, 4, 1, 0], [6, 0, 9, 0, 0, 0, 7, 0, 8], [0, 4, 7, 0, 0, 2, 0, 0, 3]]	500700840908000107064100000380007002075931680400200071000006410609000708047002003
[[9, 7, 4, 3, 5, 2, 1, 6, 8], [2, 6, 1, 4, 8, 7, 3, 5, 9], [5, 8, 3, 1, 9, 6, 4, 2, 7], [1, 5, 8, 6, 3, 4, 9, 7, 2], [3, 2, 9, 8, 7, 1, 5, 4, 6], [6, 4, 7, 9, 2, 5, 8, 1, 3], [8, 1, 2, 5, 6, 9, 7, 3, 4], [4, 3, 6, 7, 1, 8, 2, 9, 5], [7, 9, 5, 2, 4, 3, 6, 8, 1]]	[[0, 0, 4, 3, 5, 0, 0, 6, 0], [2, 0, 1, 0, 0, 0, 0, 5, 9], [5, 8, 0, 0, 0, 0, 4, 0, 0], [1, 5, 8, 0, 0, 0, 0, 7, 2], [3, 0, 9, 0, 0, 0, 5, 0, 6], [6, 4, 0, 0, 0, 0, 8, 1, 3], [0, 0, 2, 0, 0, 0, 0, 3, 4], [4, 3, 0, 0, 0, 0, 2, 0, 5], [0, 9, 0, 0, 4, 3, 6, 0, 0]]	4350060201000059580000400158000072309000506640000813002000034430000205090043600
[[1, 9, 5, 7, 3, 2, 8, 4, 6], [6, 8, 3, 9, 4, 5, 7, 1, 2], [4, 7, 2, 1, 8, 6, 3, 5, 9], [8, 4, 9, 2, 5, 7, 1, 6, 3], [3, 2, 6, 8, 1, 9, 4, 7, 5], [7, 5, 1, 3, 6, 4, 2, 9, 8], [9, 1, 8, 6, 7, 3, 5, 2, 4], [2, 3, 4, 5, 9, 1, 6, 8, 7], [5, 6, 7, 4, 2, 8, 9, 3, 1]]	[[1, 0, 5, 0, 3, 0, 0, 0, 6], [6, 0, 3, 0, 0, 0, 7, 0, 0], [4, 0, 2, 0, 0, 0, 0, 0, 9], [8, 0, 9, 0, 5, 7, 0, 6, 3], [3, 2, 0, 8, 1, 9, 0, 7, 5], [7, 5, 0, 3, 6, 0, 2, 0, 8], [9, 0, 0, 0, 0, 0, 5, 0, 4], [0, 0, 4, 0, 0, 0, 6, 0, 7], [5, 0, 0, 0, 2, 0, 9, 0, 1]]	105030006603000700402000009809057063320819075750360208900000504004000607500020901
[[2, 3, 9, 6, 1, 8, 7, 4, 5], [7, 1, 4, 9, 3, 5, 2, 6, 8], [5, 6, 8, 4, 2, 7, 1, 3, 9], [9, 5, 6, 7, 8, 1, 4, 2, 3], [8, 4, 2, 3, 6, 9, 5, 1, 7], [3, 7, 1, 5, 4, 2, 9, 8, 6], [6, 9, 3, 1, 7, 4, 8, 5, 2], [4, 8, 7, 2, 5, 3, 6, 9, 1], [1, 2, 5, 8, 9, 6, 3, 7, 4]]	[[0, 0, 0, 0, 0, 8, 0, 0, 0], [7, 0, 0, 9, 0, 5, 0, 0, 0], [0, 0, 0, 0, 0, 7, 1, 0, 9], [0, 0, 0, 0, 0, 0, 0, 2, 0], [0, 0, 0, 3, 6, 9, 0, 0, 0], [0, 7, 0, 0, 0, 0, 0, 0, 0], [6, 0, 3, 1, 0, 0, 0, 0, 0], [0, 0, 0, 2, 0, 3, 0, 0, 1], [0, 0, 0, 8, 0, 0, 0, 0, 0]]	8000700905000000007109000000020000369000070000000603100000000203001000800000
