SolvedBoard	PuzzleBoard	Uid
[[4, 8, 3, 9, 5, 1, 7, 2, 6], [7, 6, 9, 3, 8, 2, 5, 4, 1], [2, 5, 1, 7, 4, 6, 8, 3, 9], [9, 7, 6, 4, 1, 8, 3, 5, 2], [8, 3, 5, 6, 2, 9, 4, 1, 7], [1, 2, 4, 5, 7, 3, 9, 6, 8], [3, 1, 2, 8, 9, 4, 6, 7, 5], [6, 9, 7, 2, 3, 5, 1, 8, 4], [5, 4, 8, 1, 6, 7, 2, 9, 3]]	[[0, 8, 0, 0, 0, 0, 0, 2, 6], [0, 6, 0, 0, 0, 0, 0, 4, 0], [2, 0, 1, 0, 0, 6, 8, 0, 0], [0, 0, 0, 4, 0, 0, 3, 0, 0], [0, 0, 0, 0, 2, 0, 0, 0, 0], [0, 0, 4, 0, 0, 3, 0, 0, 0], [0, 0, 2, 8, 0, 0, 6, 0, 5], [0, 9, 0, 0, 0, 0, 0, 8, 0], [5, 4, 0, 0, 0, 0, 0, 9, 0]]	80000026060000040201006800000400300000020000004003000002800605090000080540000090
[[7, 1, 8, 2, 6, 5, 9, 3, 4], [6, 3, 2, 7, 4, 9, 8, 5, 1], [9, 4, 5, 1, 3, 8, 6, 2, 7], [8, 7, 4, 3, 9, 6, 2, 1, 5], [1, 6, 9, 4, 5, 2, 7, 8, 3], [5, 2, 3, 8, 7, 1, 4, 6, 9], [4, 9, 1, 6, 8, 3, 5, 7, 2], [2, 8, 7, 5, 1, 4, 3, 9, 6], [3, 5, 6, 9, 2, 7, 1, 4, 8]]	[[0, 0, 8, 0, 0, 5, 9, 0, 4], [6, 3, 0, 7, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 9, 0, 0, 0, 0], [0, 6, 0, 0, 5, 0, 0, 8, 0], [0, 0, 0, 0, 7, 0, 0, 0, 0], [0, 0, 0, 0, 0, 3, 0, 0, 0], [0, 0, 0, 0, 0, 4, 0, 9, 6], [3, 0, 6, 9, 0, 0, 1, 0, 0]]	8005904630700000000100000000090000060050080000070000000003000000004096306900100
[[5, 1, 6, 9, 2, 7, 3, 4, 8], [4, 9, 8, 1, 5, 3, 7, 6, 2], [3, 2, 7, 4, 8, 6, 5, 9, 1], [6, 5, 1, 2, 3, 4, 9, 8, 7], [9, 7, 2, 5, 1, 8, 6, 3, 4], [8, 3, 4, 7, 6, 9, 2, 1, 5], [1, 8, 5, 6, 9, 2, 4, 7, 3], [7, 6, 3, 8, 4, 5, 1, 2, 9], [2, 4, 9, 3, 7, 1, 8, 5, 6]]	[[0, 1, 0, 9, 2, 0, 0, 0, 0], [4, 9, 8, 1, 0, 0, 0, 0, 0], [0, 2, 0, 4, 0, 6, 0, 9, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [9, 0, 0, 0, 0, 0, 0, 0, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 8, 0, 6, 0, 2, 0, 7, 0], [0, 0, 0, 0, 0, 5, 1, 2, 9], [0, 0, 0, 0, 7, 1, 0, 5, 0]]	10920000498100000020406090000000000900000004000000000080602070000005129000071050
[[6, 2, 1, 7, 4, 9, 5, 8, 3], [3, 9, 5, 6, 8, 1, 7, 2, 4], [4, 8, 7, 3, 2, 5, 6, 9, 1], [7, 5, 9, 4, 1, 8, 2, 3, 6], [2, 4, 6, 5, 3, 7, 8, 1, 9], [1, 3, 8, 2, 9, 6, 4, 5, 7], [5, 6, 2, 1, 7, 3, 9, 4, 8], [8, 1, 4, 9, 6, 2, 3, 7, 5], [9, 7, 3, 8, 5, 4, 1, 6, 2]]	[[0, 2, 0, 7, 0, 0, 0, 8, 0], [0, 0, 5, 6, 8, 0, 0, 0, 0], [0, 0, 0, 3, 0, 0, 6, 9, 0], [7, 0, 0, 0, 1, 8, 0, 0, 6], [0, 4, 6, 0, 0, 0, 8, 1, 0], [1, 0, 0, 2, 9, 0, 0, 0, 7], [0, 6, 2, 0, 0, 3, 0, 0, 0], [0, 0, 0, 0, 6, 2, 3, 0, 0], [0, 7, 0, 0, 0, 4, 0, 6, 0]]	20700080005680000000300690700018006046000810100290007062003000000062300070004060
[[5, 2, 9, 8, 1, 7, 6, 3, 4], [6, 1, 8, 5, 3, 4, 7, 9, 2], [7, 4, 3, 6, 9, 2, 5, 1, 8], [2, 8, 1, 9, 7, 3, 4, 5, 6], [3, 9, 7, 4, 5, 6, 2, 8, 1], [4, 6, 5, 1, 2, 8, 9, 7, 3], [1, 5, 2, 3, 6, 9, 8, 4, 7], [8, 3, 6, 7, 4, 5, 1, 2, 9], [9, 7, 4, 2, 8, 1, 3, 6, 5]]	[[0, 0, 9, 8, 0, 7, 0, 3, 0], [0, 1, 0, 5, 0, 4, 7, 0, 0], [0, 0, 0, 0, 9, 0, 0, 0, 8], [0, 0, 1, 0, 0, 3, 0, 0, 0], [0, 0, 0, 0, 5, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 9, 0, 0], [1, 0, 0, 0, 6, 0, 0, 0, 0], [0, 0, 6, 7, 0, 5, 0, 2, 0], [0, 7, 0, 2, 0, 1, 3, 0, 0]]	9807030010504700000090008001003000000050000000100900100060000006705020070201300
[[8, 1, 9, 3, 5, 4, 7, 6, 2], [2, 3, 6, 7, 9, 1, 8, 5, 4], [4, 5, 7, 6, 8, 2, 9, 3, 1], [7, 6, 8, 1, 2, 5, 4, 9, 3], [5, 9, 3, 8, 4, 6, 2, 1, 7], [1, 2, 4, 9, 3, 7, 6, 8, 5], [9, 8, 1, 4, 7, 3, 5, 2, 6], [3, 7, 5, 2, 6, 8, 1, 4, 9], [6, 4, 2, 5, 1, 9, 3, 7, 8]]	[[8, 1, 0, 3, 0, 0, 0, 6, 0], [2, 3, 0, 0, 0, 1, 0, 0, 4], [0, 0, 0, 0, 8, 2, 0, 0, 0], [0, 6, 8, 0, 0, 0, 4, 0, 0], [0, 0, 3, 0, 0, 0, 2, 0, 0], [0, 0, 4, 0, 0, 0, 6, 8, 0], [0, 0, 0, 4, 7, 0, 0, 0, 0], [3, 0, 0, 2, 0, 0, 0, 4, 9], [0, 4, 0, 0, 0, 9, 0, 7, 8]]	810300060230001004000082000068000400003000200004000680000470000300200049040009078
[[8, 4, 6, 5, 7, 9, 3, 1, 2], [3, 5, 7, 2, 1, 6, 9, 8, 4], [1, 9, 2, 4, 3, 8, 7, 5, 6], [6, 3, 9, 7, 8, 5, 4, 2, 1], [7, 2, 1, 6, 4, 3, 5, 9, 8], [4, 8, 5, 9, 2, 1, 6, 3, 7], [5, 7, 4, 1, 9, 2, 8, 6, 3], [2, 6, 8, 3, 5, 7, 1, 4, 9], [9, 1, 3, 8, 6, 4, 2, 7, 5]]	[[0, 0, 0, 5, 7, 0, 3, 0, 0], [0, 0, 0, 0, 0, 0, 9, 0, 4], [0, 0, 0, 4, 0, 0, 7, 5, 0], [6, 3, 9, 0, 8, 0, 0, 0, 0], [0, 0, 1, 0, 4, 0, 5, 0, 0], [0, 0, 0, 0, 2, 0, 6, 3, 7], [0, 7, 4, 0, 0, 2, 0, 0, 0], [2, 0, 8, 0, 0, 0, 0, 0, 0], [0, 0, 3, 0, 6, 4, 0, 0, 0]]	570300000000904000400750639080000001040500000020637074002000208000000003064000
[[7, 1, 6, 4, 8, 9, 2, 5, 3], [8, 3, 2, 1, 6, 5, 9, 4, 7], [5, 4, 9, 3, 2, 7, 1, 8, 6], [4, 6, 5, 7, 9, 1, 8, 3, 2], [2, 9, 1, 8, 5, 3, 7, 6, 4], [3, 8, 7, 6, 4, 2, 5, 9, 1], [6, 2, 4, 5, 7, 8, 3, 1, 9], [9, 5, 3, 2, 1, 6, 4, 7, 8], [1, 7, 8, 9, 3, 4, 6, 2, 5]]	[[0, 0, 0, 4, 0, 9, 2, 0, 0], [0, 0, 0, 1, 6, 0, 0, 0, 0], [0, 4, 0, 0, 0, 0, 0, 0, 6], [4, 6, 5, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 7, 0, 0], [0, 0, 0, 0, 0, 0, 5, 9, 1], [6, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 6, 0, 0, 0], [0, 0, 8, 9, 0, 4, 0, 0, 0]]	409200000160000040000006465000000001000700000000591600000010000016000008904000
[[7, 3, 6, 5, 9, 1, 4, 8, 2], [5, 4, 1, 8, 6, 2, 7, 3, 9], [8, 2, 9, 3, 7, 4, 6, 1, 5], [2, 9, 7, 4, 3, 5, 1, 6, 8], [4, 8, 5, 6, 1, 7, 2, 9, 3], [1, 6, 3, 2, 8, 9, 5, 4, 7], [6, 1, 8, 7, 5, 3, 9, 2, 4], [3, 7, 4, 9, 2, 6, 8, 5, 1], [9, 5, 2, 1, 4, 8, 3, 7, 6]]	[[0, 0, 0, 5, 0, 0, 0, 0, 0], [5, 0, 0, 8, 0, 0, 0, 3, 9], [0, 2, 0, 0, 7, 0, 0, 0, 0], [2, 9, 0, 0, 0, 5, 0, 6, 8], [4, 0, 5, 0, 1, 0, 2, 0, 3], [1, 6, 0, 2, 0, 0, 0, 4, 7], [0, 0, 0, 0, 5, 0, 0, 2, 0], [3, 7, 0, 0, 0, 6, 0, 0, 1], [0, 0, 0, 0, 0, 8, 0, 0, 0]]	500000500800039020070000290005068405010203160200047000050020370006001000008000
[[1, 9, 6, 8, 4, 7, 5, 2, 3], [7, 4, 2, 6, 5, 3, 8, 1, 9], [8, 3, 5, 2, 1, 9, 4, 7, 6], [3, 7, 8, 1, 9, 5, 2, 6, 4], [5, 6, 9, 4, 2, 8, 1, 3, 7], [2, 1, 4, 7, 3, 6, 9, 5, 8], [9, 5, 1, 3, 7, 4, 6, 8, 2], [4, 8, 3, 5, 6, 2, 7, 9, 1], [6, 2, 7, 9, 8, 1, 3, 4, 5]]	[[1, 0, 0, 0, 4, 0, 5, 0, 3], [0, 0, 0, 0, 0, 3, 0, 0, 0], [0, 3, 0, 0, 0, 9, 0, 0, 6], [0, 0, 8, 0, 0, 0, 0, 6, 4], [0, 0, 0, 4, 2, 8, 0, 0, 0], [2, 1, 0, 0, 0, 0, 9, 0, 0], [9, 0, 0, 3, 0, 0, 0, 8, 0], [0, 0, 0, 5, 0, 0, 0, 0, 0], [6, 0, 7, 0, 8, 0, 0, 0, 5]]	100040503000003000030009006008000064000428000210000900900300080000500000607080005
[[7, 2, 9, 4, 8, 1, 3, 5, 6], [4, 1, 8, 3, 6, 5, 2, 7, 9], [6, 5, 3, 9, 2, 7, 8, 1, 4], [9, 8, 6, 2, 1, 3, 5, 4, 7], [5, 3, 4, 6, 7, 9, 1, 8, 2], [1, 7, 2, 8, 5, 4, 9, 6, 3], [8, 4, 7, 1, 3, 2, 6, 9, 5], [2, 6, 5, 7, 9, 8, 4, 3, 1], [3, 9, 1, 5, 4, 6, 7, 2, 8]]	[[0, 0, 0, 4, 0, 1, 0, 5, 6], [0, 1, 0, 3, 0, 0, 0, 0, 0], [0, 0, 0, 9, 0, 7, 8, 0, 0], [9, 0, 0, 0, 1, 0, 5, 4, 7], [0, 3, 0, 6, 7, 9, 0, 8, 0], [1, 7, 2, 0, 5, 0, 0, 0, 3], [0, 0, 7, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 0, 8, 0, 3, 0], [3, 9, 0, 5, 0, 6, 0, 0, 0]]	401056010300000000907800900010547030679080172050003007102000000008030390506000
[[8, 3, 1, 6, 4, 5, 7, 2, 9], [4, 6, 2, 3, 7, 9, 8, 1, 5], [5, 7, 9, 2, 8, 1, 6, 3, 4], [6, 1, 5, 8, 3, 2, 9, 4, 7], [7, 4, 3, 5, 9, 6, 2, 8, 1], [9, 2, 8, 7, 1, 4, 3, 5, 6], [1, 5, 6, 9, 2, 3, 4, 7, 8], [2, 9, 7, 4, 5, 8, 1, 6, 3], [3, 8, 4, 1, 6, 7, 5, 9, 2]]	[[0, 0, 1, 0, 4, 0, 0, 2, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 7, 9, 0, 0, 0, 6, 3, 0], [0, 0, 5, 0, 0, 0, 9, 0, 0], [0, 4, 0, 0, 0, 0, 0, 8, 0], [0, 0, 8, 0, 0, 0, 3, 0, 0], [0, 5, 6, 0, 0, 0, 4, 7, 0], [0, 9, 0, 0, 0, 0, 0, 0, 0], [0, 8, 0, 0, 6, 0, 5, 0, 0]]	1040020000000010079000630005000900040000080008000300056000470090000000080060500
[[9, 8, 6, 1, 5, 7, 3, 4, 2], [3, 5, 2, 8, 6, 4, 1, 9, 7], [1, 7, 4, 9, 2, 3, 8, 6, 5], [5, 4, 8, 2, 3, 9, 6, 7, 1], [6, 1, 9, 7, 4, 8, 2, 5, 3], [2, 3, 7, 5, 1, 6, 4, 8, 9], [7, 6, 3, 4, 9, 2, 5, 1, 8], [4, 9, 1, 3, 8, 5, 7, 2, 6], [8, 2, 5, 6, 7, 1, 9, 3, 4]]	[[9, 0, 0, 0, 0, 0, 3, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 7], [1, 0, 0, 9, 2, 0, 8, 0, 0], [5, 4, 0, 0, 0, 9, 6, 0, 1], [0, 0, 0, 7, 0, 8, 0, 0, 0], [2, 0, 7, 5, 0, 0, 0, 8, 9], [0, 0, 3, 0, 9, 2, 0, 0, 8], [4, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 5, 0, 0, 0, 0, 0, 4]]	900000300000000007100920800540009601000708000207500089003092008400000000005000004
[[7, 6, 2, 9, 5, 3, 1, 8, 4], [3, 5, 1, 8, 4, 7, 2, 6, 9], [8, 9, 4, 6, 1, 2, 7, 5, 3], [9, 8, 5, 4, 6, 1, 3, 7, 2], [6, 4, 3, 2, 7, 5, 8, 9, 1], [1, 2, 7, 3, 8, 9, 5, 4, 6], [2, 1, 6, 7, 9, 8, 4, 3, 5], [4, 3, 8, 5, 2, 6, 9, 1, 7], [5, 7, 9, 1, 3, 4, 6, 2, 8]]	[[0, 0, 2, 0, 5, 3, 0, 0, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0], [8, 9, 4, 0, 0, 0, 0, 5, 3], [0, 0, 0, 0, 6, 0, 3, 0, 0], [0, 0, 3, 0, 0, 0, 8, 0, 0], [0, 0, 7, 0, 8, 0, 0, 0, 0], [2, 1, 0, 0, 0, 0, 4, 3, 5], [0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 1, 3, 0, 6, 0, 0]]	2053004000000000894000053000060300003000800007080000210000435000000000500130600
[[4, 1, 6, 7, 2, 9, 8, 3, 5], [2, 8, 3, 6, 5, 1, 7, 9, 4], [9, 7, 5, 4, 8, 3, 2, 6, 1], [1, 4, 2, 9, 3, 8, 5, 7, 6], [8, 5, 9, 2, 6, 7, 4, 1, 3], [3, 6, 7, 5, 1, 4, 9, 8, 2], [5, 2, 8, 3, 9, 6, 1, 4, 7], [6, 9, 4, 1, 7, 2, 3, 5, 8], [7, 3, 1, 8, 4, 5, 6, 2, 9]]	[[4, 1, 0, 0, 2, 9, 8, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 4], [0, 7, 0, 0, 8, 0, 0, 0, 0], [0, 0, 0, 9, 3, 0, 5, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 7, 0, 1, 4, 0, 0, 0], [0, 0, 0, 0, 9, 0, 0, 4, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 8, 4, 0, 0, 2, 9]]	410029800000000004070080000000930500000000000007014000000090040600000000001840029
[[8, 4, 9, 1, 3, 5, 2, 7, 6], [1, 2, 5, 7, 9, 6, 8, 4, 3], [3, 6, 7, 8, 2, 4, 1, 9, 5], [4, 9, 6, 2, 1, 7, 3, 5, 8], [5, 3, 2, 9, 4, 8, 6, 1, 7], [7, 8, 1, 6, 5, 3, 4, 2, 9], [6, 1, 8, 5, 7, 2, 9, 3, 4], [2, 7, 4, 3, 8, 9, 5, 6, 1], [9, 5, 3, 4, 6, 1, 7, 8, 2]]	[[8, 4, 9, 0, 0, 0, 0, 0, 0], [0, 0, 5, 0, 9, 0, 0, 4, 3], [0, 0, 0, 0, 0, 0, 0, 0, 5], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 9, 4, 8, 6, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0], [2, 7, 0, 0, 8, 0, 5, 0, 0], [0, 0, 0, 0, 0, 0, 7, 8, 2]]	849000000005090043000000005000000000002948600000000000600000000270080500000000782
[[4, 5, 3, 2, 8, 9, 1, 7, 6], [2, 8, 6, 1, 5, 7, 3, 9, 4], [1, 7, 9, 3, 6, 4, 8, 2, 5], [3, 9, 4, 5, 7, 1, 6, 8, 2], [5, 6, 2, 4, 9, 8, 7, 1, 3], [7, 1, 8, 6, 3, 2, 5, 4, 9], [6, 4, 7, 9, 1, 3, 2, 5, 8], [8, 2, 5, 7, 4, 6, 9, 3, 1], [9, 3, 1, 8, 2, 5, 4, 6, 7]]	[[4, 0, 3, 0, 0, 0, 0, 0, 0], [0, 8, 0, 0, 0, 0, 3, 9, 4], [0, 0, 0, 3, 0, 0, 8, 2, 0], [0, 9, 4, 0, 7, 0, 0, 8, 0], [5, 0, 2, 4, 9, 8, 7, 0, 3], [0, 1, 0, 0, 3, 0, 5, 4, 0], [0, 4, 7, 0, 0, 3, 0, 0, 0], [8, 2, 5, 0, 0, 0, 0, 3, 0], [0, 0, 0, 0, 0, 0, 4, 0, 7]]	403000000080000394000300820094070080502498703010030540047003000825000030000000407
[[7, 4, 5, 3, 8, 2, 6, 9, 1], [8, 2, 9, 4, 6, 1, 5, 7, 3], [1, 6, 3, 7, 9, 5, 4, 8, 2], [9, 5, 8, 6, 2, 7, 1, 3, 4], [2, 3, 4, 9, 1, 8, 7, 5, 6], [6, 1, 7, 5, 4, 3, 9, 2, 8], [5, 7, 2, 1, 3, 6, 8, 4, 9], [3, 9, 1, 8, 5, 4, 2, 6, 7], [4, 8, 6, 2, 7, 9, 3, 1, 5]]	[[0, 0, 5, 0, 0, 0, 0, 0, 0], [0, 0, 9, 0, 0, 1, 0, 0, 0], [0, 6, 0, 7, 0, 5, 0, 0, 0], [9, 5, 8, 6, 0, 7, 1, 3, 0], [2, 3, 0, 9, 1, 8, 0, 5, 6], [0, 1, 7, 5, 0, 3, 9, 2, 8], [0, 0, 0, 1, 0, 6, 0, 4, 0], [0, 0, 0, 8, 0, 0, 2, 0, 0], [0, 0, 0, 0, 0, 0, 3, 0, 0]]	5000000009001000060705000958607130230918056017503928000106040000800200000000300
[[8, 7, 5, 3, 9, 6, 2, 1, 4], [4, 3, 1, 2, 8, 7, 5, 6, 9], [6, 9, 2, 1, 4, 5, 7, 3, 8], [2, 1, 6, 5, 3, 8, 4, 9, 7], [7, 8, 3, 9, 1, 4, 6, 5, 2], [9, 5, 4, 6, 7, 2, 1, 8, 3], [3, 6, 7, 4, 5, 9, 8, 2, 1], [5, 4, 9, 8, 2, 1, 3, 7, 6], [1, 2, 8, 7, 6, 3, 9, 4, 5]]	[[0, 7, 5, 0, 0, 0, 0, 0, 4], [0, 0, 1, 0, 0, 0, 0, 6, 0], [0, 9, 2, 1, 0, 5, 7, 0, 0], [0, 0, 0, 0, 3, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 7, 0, 0, 0, 0], [0, 0, 7, 4, 0, 9, 8, 2, 0], [0, 4, 0, 0, 0, 0, 3, 0, 0], [1, 0, 0, 0, 0, 0, 9, 4, 0]]	75000004001000060092105700000030000000010000000070000007409820040000300100000940
[[4, 9, 5, 2, 1, 6, 7, 3, 8], [7, 3, 1, 4, 5, 8, 9, 2, 6], [8, 2, 6, 3, 7, 9, 1, 4, 5], [5, 8, 4, 7, 6, 2, 3, 9, 1], [1, 7, 9, 8, 4, 3, 5, 6, 2], [2, 6, 3, 1, 9, 5, 8, 7, 4], [3, 1, 2, 6, 8, 7, 4, 5, 9], [9, 4, 7, 5, 2, 1, 6, 8, 3], [6, 5, 8, 9, 3, 4, 2, 1, 7]]	[[0, 0, 0, 0, 0, 0, 0, 3, 8], [0, 0, 0, 0, 5, 8, 0, 0, 0], [8, 0, 6, 0, 0, 0, 1, 0, 0], [0, 8, 4, 0, 0, 0, 3, 0, 0], [1, 7, 0, 8, 4, 3, 0, 6, 2], [0, 0, 3, 0, 0, 0, 8, 7, 0], [0, 0, 2, 0, 0, 0, 4, 0, 9], [0, 0, 0, 5, 2, 0, 0, 0, 0], [6, 5, 0, 0, 0, 0, 0, 0, 0]]	38000058000806000100084000300170843062003000870002000409000520000650000000
[[1, 4, 9, 3, 2, 7, 5, 6, 8], [3, 2, 5, 6, 9, 8, 7, 4, 1], [6, 8, 7, 5, 1, 4, 3, 2, 9], [9, 5, 1, 8, 6, 2, 4, 7, 3], [2, 3, 6, 4, 7, 1, 8, 9, 5], [4, 7, 8, 9, 3, 5, 2, 1, 6], [8, 6, 4, 7, 5, 9, 1, 3, 2], [7, 9, 2, 1, 8, 3, 6, 5, 4], [5, 1, 3, 2, 4, 6, 9, 8, 7]]	[[0, 0, 9, 0, 0, 0, 0, 6, 0], [0, 0, 5, 0, 0, 0, 7, 4, 0], [0, 0, 7, 0, 0, 0, 0, 2, 9], [9, 0, 0, 0, 0, 0, 4, 0, 0], [2, 0, 0, 4, 0, 1, 0, 0, 5], [0, 0, 8, 0, 0, 0, 0, 0, 6], [8, 6, 0, 0, 0, 0, 1, 0, 0], [0, 9, 2, 0, 0, 0, 6, 0, 0], [0, 1, 0, 0, 0, 0, 9, 0, 0]]	9000060005000740007000029900000400200401005008000006860000100092000600010000900
[[8, 7, 9, 6, 1, 5, 2, 4, 3], [6, 3, 2, 8, 4, 7, 9, 5, 1], [4, 1, 5, 2, 3, 9, 6, 7, 8], [2, 4, 6, 5, 8, 1, 3, 9, 7], [7, 5, 1, 3, 9, 6, 4, 8, 2], [9, 8, 3, 7, 2, 4, 1, 6, 5], [5, 2, 8, 9, 6, 3, 7, 1, 4], [1, 9, 7, 4, 5, 2, 8, 3, 6], [3, 6, 4, 1, 7, 8, 5, 2, 9]]	[[8, 0, 0, 0, 0, 0, 2, 0, 0], [0, 3, 0, 0, 4, 0, 9, 0, 0], [0, 0, 0, 0, 0, 0, 6, 7, 0], [0, 0, 0, 0, 0, 0, 0, 0, 7], [7, 0, 1, 3, 9, 6, 4, 0, 2], [9, 0, 0, 0, 0, 0, 0, 0, 0], [0, 2, 8, 0, 0, 0, 0, 0, 0], [0, 0, 7, 0, 5, 0, 0, 3, 0], [0, 0, 4, 0, 0, 0, 0, 0, 9]]	800000200030040900000000670000000007701396402900000000028000000007050030004000009
[[4, 2, 7, 1, 3, 8, 5, 6, 9], [6, 5, 1, 7, 4, 9, 2, 3, 8], [3, 9, 8, 6, 5, 2, 1, 7, 4], [7, 6, 5, 9, 8, 3, 4, 1, 2], [1, 8, 9, 2, 6, 4, 3, 5, 7], [2, 4, 3, 5, 7, 1, 9, 8, 6], [5, 7, 4, 3, 2, 6, 8, 9, 1], [8, 1, 6, 4, 9, 5, 7, 2, 3], [9, 3, 2, 8, 1, 7, 6, 4, 5]]	[[0, 0, 7, 1, 0, 8, 0, 0, 9], [6, 0, 0, 0, 4, 9, 0, 3, 8], [0, 0, 8, 0, 0, 0, 0, 0, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 6, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 8, 0, 0], [8, 1, 0, 4, 9, 0, 0, 0, 3], [9, 0, 0, 8, 0, 7, 6, 0, 0]]	7108009600049038008000004000000000000060000000000000500000800810490003900807600
[[1, 8, 6, 5, 7, 2, 9, 3, 4], [7, 9, 4, 8, 3, 1, 5, 2, 6], [2, 3, 5, 4, 9, 6, 7, 1, 8], [6, 7, 2, 1, 8, 4, 3, 5, 9], [4, 1, 9, 2, 5, 3, 6, 8, 7], [8, 5, 3, 7, 6, 9, 1, 4, 2], [9, 6, 1, 3, 2, 8, 4, 7, 5], [5, 4, 8, 6, 1, 7, 2, 9, 3], [3, 2, 7, 9, 4, 5, 8, 6, 1]]	[[0, 8, 0, 5, 0, 0, 9, 3, 0], [0, 0, 0, 8, 0, 0, 5, 0, 6], [0, 0, 5, 0, 0, 6, 0, 0, 8], [0, 0, 2, 0, 0, 0, 3, 5, 9], [0, 0, 0, 2, 5, 3, 0, 0, 0], [8, 5, 3, 0, 0, 0, 1, 0, 0], [9, 0, 0, 3, 0, 0, 4, 0, 0], [5, 0, 8, 0, 0, 7, 0, 0, 0], [0, 2, 7, 0, 0, 5, 0, 6, 0]]	80500930000800506005006008002000359000253000853000100900300400508007000027005060
[[5, 1, 6, 7, 2, 8, 4, 9, 3], [3, 2, 9, 1, 4, 6, 5, 7, 8], [7, 8, 4, 3, 5, 9, 2, 6, 1], [4, 5, 3, 6, 9, 7, 8, 1, 2], [8, 6, 1, 4, 3, 2, 7, 5, 9], [9, 7, 2, 8, 1, 5, 6, 3, 4], [6, 4, 7, 9, 8, 3, 1, 2, 5], [1, 3, 5, 2, 6, 4, 9, 8, 7], [2, 9, 8, 5, 7, 1, 3, 4, 6]]	[[5, 0, 0, 0, 2, 0, 0, 0, 3], [0, 0, 0, 1, 0, 6, 0, 0, 8], [7, 8, 0, 0, 0, 0, 2, 0, 1], [4, 5, 0, 0, 0, 0, 0, 0, 0], [0, 6, 0, 0, 0, 0, 0, 5, 0], [0, 0, 0, 0, 0, 0, 0, 3, 4], [6, 0, 7, 0, 0, 0, 0, 2, 5], [1, 0, 0, 2, 0, 4, 0, 0, 0], [2, 0, 0, 0, 7, 0, 0, 0, 6]]	500020003000106008780000201450000000060000050000000034607000025100204000200070006
[[2, 4, 1, 7, 6, 9, 5, 8, 3], [6, 5, 7, 3, 2, 8, 4, 1, 9], [8, 3, 9, 5, 4, 1, 7, 6, 2], [1, 9, 3, 6, 8, 4, 2, 5, 7], [4, 6, 5, 9, 7, 2, 8, 3, 1], [7, 2, 8, 1, 5, 3, 6, 9, 4], [9, 8, 2, 4, 3, 6, 1, 7, 5], [3, 7, 6, 2, 1, 5, 9, 4, 8], [5, 1, 4, 8, 9, 7, 3, 2, 6]]	[[0, 0, 0, 7, 0, 0, 0, 0, 0], [0, 0, 0, 3, 0, 0, 0, 0, 9], [0, 0, 0, 0, 0, 1, 0, 6, 0], [0, 0, 3, 6, 0, 4, 2, 0, 0], [0, 0, 0, 9, 7, 2, 0, 0, 0], [0, 0, 8, 1, 0, 3, 6, 0, 0], [0, 8, 0, 4, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 5, 0, 0, 0], [0, 0, 0, 0, 0, 7, 0, 0, 0]]	700000000300009000001060003604200000972000008103600080400000300005000000007000
