PuzzleBoard	SolvedBoard
3...924.7........826..4.3.91.62...74...734...42...58.39.1.2..858........6.247...1	315892467794563218268147359136289574589734126427615893941326785873951642652478931
...1..6..36..2..1.7...682..53..1.4..184.7.925..6.5..31..864...2.7..9..68..2..3...	825137694369425817741968253537219486184376925296854731958641372473592168612783549
..978.1...7.4.9..882....74....34.62.26.598.71.37.26....82....164..2.3.8...6.154..	649782153173459268825631749918347625264598371537126894382974516451263987796815432
..8.7.6.2..6.9.....9..467..9...6.851..19.34..674.5...3..943..8.....8.2..4.7.1.5..	348175692716298345295346718932764851851923467674851923529437186163589274487612539
.5.8.63..346...5...8.5..1.4.23..8...16..7..83...3..21.2.4..7.3...7...641..54.3.7.	951846327346721598782539164423618759169275483578394216294167835837952641615483972
63....9..5.....1..78..496..9275.13.845..9..161.34.8795..591..63..6.....9..4....71	632157984549682137781349652927561348458793216163428795275914863316875429894236571
.73.4.5....6...81.8.4.5.36...2......3..915..6......1...49.8.6.5.21...9....8.9.24.	173846592256379814894251367912468753387915426465723189749182635521634978638597241
4...71.9..1..6.2...6.2.....1594.6.27..69.53..34.7.2956.....7.6...7.5..3..9.12...8	482571693715369284963248715159436827276985341348712956531897462827654139694123578
5.....7..73...5...462.193..18....9...59...48...3....71..645.837...3...94..4.....5	591834762738625149462719358187543926259176483643982571926451837815367294374298615
.1.7.95.237..5.1.9...186..75....7.93.........68.3....51..473...7.3.2..548.29.5.3.	416739582378254169295186347521647893934518276687392415159473628763821954842965731
....49...2183..9.4.93...2.6...721..5.65.9.13.1..653...6.7...32.8.1..6497...17....	576249813218365974493817256349721685765498132182653749657984321821536497934172568
93.1..4.276....9..4..3...6...9.3...437..4..852...6.3...9...5..3..4....595.3..7.26	938156472765284931412379568859732614376941285241568397197625843624813759583497126
.1.4...353.9....688..3...1...47.....6.19425.7.....53...6...4..117....8.942...9.5.	217468935349521768856397412594783126631942587782615394963854271175236849428179653
2..1..4.....684..54...39..13...4.25..9.....4..74.2...99..86...41..472.....6..3..2	269157483731684925485239761318946257592718346674325819927861534153472698846593172
..9......4.69.32..8.3....94...138..66824795131..526...72....1.5..58.17.2......8..	279645381416983257853217694597138426682479513134526978728394165945861732361752849
..86.3.177...........7819.2...5.71...17.4.56...41.6...8.9365...........637.2.98..	928653417731492658465781932693527184217948563584136279849365721152874396376219845
7.9..2.8.6...7..924.25.96...5.....2...4.8.7...2.....6...16.83.784..5...6.7.1..9.8	719362485635874192482519673957436821164285739328791564591628347843957216276143958
2....8.3.5.6....2..7.94.51..632.......78163.......476..32.87.5..8....2.3.5.4....1	291658437546731829378942516463275198927816345815394762632187954184569273759423681
8.6..52.942.8....5..56.248....76....9.7.5.8.2....89....795.63..5....8.646.43..5.7	816435279423897615795612483248763951967154832351289746179546328532978164684321597
.3.9..1...4.16.....8..75..3.2453...13..892..49...1623.2..75..1.....49.7...7..1.8.	536984127742163958189275643624537891315892764978416235263758419851649372497321586
9..218.....2..7.1.8.6....75...83.1.9.9..2..6.2.1.96...62....4.1.5.4..6.....671..2	975218346342567918816349275764835129598124763231796854627953481159482637483671592
.4.371.9........3..1..2.7544.9....7....783....3....6.1294.1..6..5........7.438.2.	542371896967845132813629754489156273126783549735294681294517368358962417671438925
.3.2.97.48...54.91..4......7.241..5.6...9...7.1..762.9......9..56.32...82.79.1.6.	135269784826754391974138625792413856653892417418576239381645972569327148247981563
5...4..3.9..73.5......1.4...25.7..8.19.....64.4..6.25...1.5......9.83..2.6..9...5	578249136914736528236815497625374981193528764847961253481652379759183642362497815
..5...4.7..24...8.49..38..1.1.2...345.7...6.863...7.1.8..54..79.5...38..7.9...3..	385129467172456983496738251918265734527314698634897512863542179251973846749681325
...2.391...3.5.67........4825741.....3.....6.....2875176........15.7.4...496.1...	674283915983154672521769348257416839138597264496328751762845193315972486849631527
.1...5.89.3....2.482.3..1..1....78..4...5...1..89....2..7..2.169.6....2.24.6...7.	614275389739168254825394167163427895492856731578913642387542916956731428241689573
9.8....7326.7..89....3.....6......4.38.951.62.9......5.....6....79..3.5853....9.1	918642573263715894745389216652837149384951762197264385821596437479123658536478921
..354.....2.96...77..23.96.638..27.....674.....23..156.45.93..13...16.8.....254..	963547218521968347784231965638152794159674823472389156245893671397416582816725439
.........8.4.96....2143896..8.3.4.2113.685.7974.9.2.8..5786319....74.5.6.........	693127854874596213521438967985374621132685479746912385457863192218749536369251748
1...4..3.65.3.7...9.2..1478.....8......496......7.....7698..2.1...6.4.59.4..2...3	178942635654387192932561478497258316213496587586713924769835241321674859845129763
15.9.324.26.1.....4..2.6..35..698...7..3.2..9...574..18..4.9..5.....5.82.758.1.64	157983246263147598498256713531698427784312659629574831812469375946735182375821964
48..3.....3.....4.2.7.69.8..98..7.5....951....5.3..97..6.29.4.7.7.....9.....8..35	489135726536872149217469583198627354743951268652348971865293417374516892921784635
296.1345..51...2.6.8..6..31.......4..3.547.1..4.......81..5..6.4.9...52..7239.184	296713458351984276784265931125639847938547612647128395813452769469871523572396184
.94.7..5.12.4..76.....1.4..4.2..76..5.9.2.8.7..35..9.4..5.8.....46..1.72.7..4.38.	394876251128459763657213498482937615569124837713568924935782146846391572271645389
4769...52....6.9.49.3254.16........7..1...8..8........61.8274.37.8.9....29...6578	476918352152763984983254716349581267561372849827649135615827493738495621294136578
.38..........16.2825.78.3..645.97.3.3.9.6.4.5.1.43.967..1.43.7992.57..........15.	138952746794316528256784391645197832379268415812435967581643279923571684467829153
.6...1.3...5..396.98...54.153.1.2...............3.6.871.64...29.476..3...2.5...4.	764981532215743968983265471538172694671894253492356187156438729847629315329517846
7.4.9..23...7.291....6....8......2..216387549..5......6....8....319.5...58..3.1.6	754891623863742915192653478348519267216387549975426831629178354431965782587234196
...2..19.5..194....19...2......53.6...37625...5.98......4...63....348..9.75..9...	438276195562194378719835246281453967943762581657981423894517632126348759375629814
2..8.9...59...7..21.3....87.1..58....7.613.5....29..7.73....4.59..4...38...3.5..1	267839514598147362143562987619758243472613859385294176736981425951426738824375691
...5.7.4.2.4..3...567.....1.85..46.2.32.5.19.6.92..35.3.....419...3..5.7.7.1.5...	813527946294613785567489231185934672732856194649271358358762419421398567976145823
...4.6.1.561...4.2...1.96.......2....8493716....6.......32.1...1.7...289.5.7.8...	739426518561873492428159637316582974284937165975614823893241756147365289652798341
.9..12.75......6.11.27...89.76.2....82.167.53....3.26.64...97.22.7......95.27..3.	498612375735498621162753489376925148824167953519834267643589712287341596951276834
.69.317.....794...172.5.......5..3.9.94.7.82.3.7..9.......8.534...467.....831.69.	469231758853794162172856943621548379594173826387629415716982534935467281248315697
.9....452.......8....59.31....41...8246...1358...32....24.76....3.......759....6.	397168452561243789482597316973415628246789135815632947124876593638951274759324861
.57...4.....74....2.8.9..7....469.31...5.1...41.387....7..3.6.9....56.....6...82.	657213498193748562248695173785469231369521784412387956571832649824956317936174825
....7...459....2.34.7.26....6.23.4.7..3.1.6..7.4.59.1....59.8.66.9....212...6....	832975164596841273417326985165238497923714658784659312371592846659483721248167539
.9..47.8.218.5...4.7..1.....248.....8.......9.....126.....8..4.7...9.536.4.73..9.	593247681218356974476918325124869753867523419935471268359682147782194536641735892
5.6....8.83..517...4..6..3.2.8.3...46..9.4..83...8.5.2.6..1..5...359..27.5....8.1	526473189839251746741869235298135674675924318314687592462718953183596427957342861
.6.39..51.9281563431..46.7...........3.....8...........7.96..4564915372.25..84.1.	468397251792815634315246879587439162936521487124678593871962345649153728253784916
...........172..56..8.6..39..7..124.4.28569.3.934..6..78..1.3..34..871...........	654938721931724856278165439567391248412856973893472615785219364346587192129643587
.36..4..5.14735...5.71...2...36.29...69...35...29.38...2...17.9...57823.3..2..51.	936824175214735698587169423853612947169487352742953861625341789491578236378296514
...7.12.4.9164.75...7..56.....5.7...53.926.47...4.3.....23..8...84.6931.6.31.8...	865791234391642758427835691246517983538926147179483562912354876784269315653178429
.943...5....5...348.3.9...1.8.7.3..67.5.6.3.93..9.5.4.9...3.2.553...8....7...948.	694371852217586934853492671489713526725864319361925748948137265536248197172659483
..6...7.....43....371..6.5.4..3..6.8238.6.9751.5..8..4.8.6..327....42.....9...5..	946251783852437169371986452497325618238164975165798234584619327713542896629873541
..29..1.81..8.3..9.836..4.5.7.4.5....1.7.9.4....2.8.1.6.4..285.8..1.4..67.1..63..	462957138157843269983621475276415983318769542549238617694372851835194726721586394
.57.1...4..95..7...43....58..5471.691...6...349.3825..56....38...4..36..7...5.49.	657218934819534726243697158325471869178965243496382517562749381984123675731856492
4.91.637...7..84.1.....35....4.9.61....435....82.1.9....32.....9.85..2...753.41.9	429156378537928461861743592754892613196435827382617945613289754948571236275364189
4.8679.....5.8.47...753.8.6.62..3....7..9..6....7..58.7.4.269...29.5.6.....9472.1	418679325635281479297534816562813794873495162941762583754126938129358647386947251
452..1.8763.4...5...7.5....74.........81435.........16....1.7...7...4.6181.6..295	452391687639478152187256943741569328268143579593782416926815734375924861814637295
.78.2.......6..274..1.578....6..23....21735....38..7....724.9..369..5.......3.68.	678429135935618274421357869716592348842173596593864712187246953369785421254931687
.92.8.6...6...........6....5.7.41368..46.25..91685.7.2....3...........5...3.9.27.	192584637768319425345267819527941368834672591916853742279435186481726953653198274
4267.8.9.3..65....5174..2....5..3.7.8.......4.6.8..5....4..6983....94..6.9.3.1457	426718395389652741517439268245163879873925614961847532154276983738594126692381457
....3..7.8.3..96.1....4..385....736....3.2....785....993..7....2.14..7.6.6..5....	124836975853729641796145238512987364649312587378564129935678412281493756467251893
365..1....41....93..7.83.5..5.6.937...6...4...735.2.8..1.96.8..73....56....3..921	365291748841756293297483156158649372926837415473512689512964837739128564684375921
4931....85.897.1.271..4........1.5.4.7..3..6.2.1.6........5..233.7.914.56....2917	493126758568973142712548396836219574974835261251467839189754623327691485645382917
8.12.........389....54..768..29.5....1..2..4....1.42..247..16....684.........24.7	891276354764538921325419768482965173519723846673184295247351689936847512158692437
9.6.1.52....76...92.7.8....8....6.....24987.....5....2....7.1.37...41....91.5.2.4	986314527513762489247985361874126935352498716169537842428679153735241698691853274
..71.3.8.68..9..31.314...7...827.....2694185.....681...1...274.76..1..29.4.7.96..	957123486684597231231486975198275364326941857475368192519632748763814529842759613
.6....7...5.2..1.8.1..3..641..9....594.....762....6..162..4..8.7.4..3.1...3....4.	362184759457269138819537264136978425945312876278456391621745983784693512593821647
....963.14..3.28.....1..572815.67..3....1....6..93.715169..3.....46.9..85.372....	728596341451372869396184572815467923937215684642938715169843257274659138583721496
...9.3..8.43..6.....68.537.63.2.8.94.2..7..3.98.3.1.57.581.24.....5..71.4..6.7...	175923648843716925296845371637258194521479836984361257758192463369584712412637589
51.6.....8.6...7...93.1.6......7.5..974...182..5.2......2.4.95...8...2.7.....6.14	517692843826534791493817625281479536974365182635128479162743958348951267759286314
5.4....2.78...5.342...8..914.87..2.9.7..9..8.9.2..83.564..2...389.3...62.2....8.7	514639728789215634236487591458763219173592486962148375647821953895374162321956847
....5...9853...41..67.1..3...28....4..4...8..6....37...4..8.26..16...9853...2....	421358679853976412967412538572861394134297856698543721749185263216734985385629147
.5...23681..865.92.8..3.1.47..2.....8.......9.....7..35.8.2..1.27.691..53915...4.	957412368143865792682739154739256481825143679416987523568324917274691835391578246
8.97.36....3569...65.4.....4..637..1.61...47.3..145..2.....4.18...8563....53.12.6	849713625123569784657482139492637851561928473378145962736294518214856397985371246
..6..5....9..42..5..3....62.6...174343.578.167214...5.95....6..3..29..8....1..9..	246735198198642375573819462865921743439578216721463859954387621317296584682154937
..3179.5..5.38.....162.5..8....129......5......196....3..5.461.....31.4..6.7985..	843179256752386194916245378587412963639857421421963785378524619295631847164798532
.8..52..637.......56..349187.52..8...4..7..2...6..81.782146..59.......726..32..8.	184952736379681245562734918715293864948176523236548197821467359493815672657329481
5.1.8.3....6........2167.9.3.45..8..6..843..5..8..14.9.6.4387........6....3.1.9.4	591284376786395241432167598314529867679843125258671439965438712147952683823716954
.4.8..592......74...7.49.....567..1872.153.6446..283.....49.1...74......516..2.8.	143867592289315746657249831395674218728153964461928375832496157974581623516732489
5..96..31......5.73.7.1..8..4.......8.92.36.4.......1..5..2.8.31.4......72..35..6	582967431491382567367514982643159278819273654275648319956721843134896725728435196
....78.9.1..2.5.48.7..49...6289.......4.1.2.......4583...59..7.96.7.1..4.1.48....	246178395139265748875349126628953417354817269791624583483592671962731854517486932
7..31.....31....7.9.25..316.24.7..5.1...5...4.6..4.73.453..81.7.7....49.....24..3	785316942631492875942587316324879651197653284568241739453968127276135498819724563
2734...1..1..98.24.9...2.65.3.6....96..253..11....7.3.86.1...9.34.52..8..2...6143	273465918516798324498312765732641859689253471154987236867134592341529687925876143
...4.687.6..8.....487...26917.....3..2.158.9..4.....28893...712.....2..6.627.1...	251496873639827541487315269178249635326158497945673128893564712714982356562731984
.8.9643.74...........2.784..72..3...6.54782.3...6..57..681.9...........67.4836.5.	581964327427385619936217845872593461615478293349621578268159734153742986794836152
.34..985297....364....3...7.9.1..6.8.........1.6..7.3.3...6....568....232195..78.	634719852971825364825634197793152648482396571156487239347268915568971423219543786
.27...3....3.758...4..3..7.8.2..176.4..326..8.365..9.4.8..6..9...514.2....4...13.	627814359913675842548932671852491763479326518136587924281763495365149287794258136
..2......4.8...71..3.174....2.4....13.16258.46....1.3....596.4..47...6.9......3..	712358496458269713936174285825437961391625874674981532283596147547813629169742358
.6..........31756.5..8...13.16.3.9..3...9...8..9.7.63.69...3..5.35624..........7.	163542789948317562527869413816435927374296158259178634691783245735624891482951376
.8.7.3.....3...7.571.28.6...7293.4...4.....1...6.2197...7.12.698.5...1.....8.6.3.	584763291623194785719285643172938456948657312356421978437512869865349127291876534
8.7....34..6834.2.....92..86..5.7..9...943...4..2.6..33..67.....7.3518..96....3.1	827165934596834127143792568631587249782943615459216783318679452274351896965428371
53128.9...973.......6.79...9....57..7.2.4.5.6..37....2...45.3.......761...9.18254	531284967297361485846579123964825731782143596153796842618452379425937618379618254
..2.4..97.74.9..2...3572..64......52.2.....8.78......49..4652...5..3.46.64..2.5..	562148397874693125193572846416389752329754681785216934937465218251837469648921573
6..7....373..9...21.235.9.7...2.5.3..4.639.2..2.4.7...4.7.238.58...7..692....8..4	659742183734891652182356947976215438548639721321487596467923815813574269295168374
.3.95.74.9.14....3...6...2916...5...57.281.96...7...1579...4...3....91.7.18.37.6.	632958741951472683487613529164395872573281496829746315795164238346829157218537964
.82.1.5.99.652..844..9.8.....8....16....8....13....8.....4.1..884..561.77.1.3.45.	382714569916523784475968321258347916694185273137692845529471638843256197761839452
...7.2.8.3.8..59..2.79...3.8...7..4...48135...5..2...3.7...82.4..52..3.6.3.6.1...	569732481348165927217984635823576149694813572751429863176358294985247316432691758
...6.3..53...5....1..97486.6...952387...3...123941...7.12567..9....4...65..1.9...	984623175376851942125974863641795238758236491239418657412567389897342516563189724
..3..29..2...158.7.78...2...8....7..9.2...5.6..7....9...5...37.7.432...5..68..4..	543782961269415837178963254681594723932178546457236198815649372794321685326857419
.9.82.....8...927.2.4.6389.46..7..2.1...8...7.2..4..19.1823.7.4.356...8.....18.5.	596827431381459276274163895469371528153982647827546319918235764735694182642718953
....4...317...349.534.9.......2.69.58.6.3.1.43.59.4.......6.259.513...479...7....	269741583178653492534892716417286935896537124325914678743168259651329847982475361
............6.3289......6.768.1.4..5.457.839.7..2.5.644.9......3764.1............	967842513154673289832519647683194725245768391791235864429356178376481952518927436
.....42..7..8956.35.963...82.19.38..9.......4..47.19.23...594.14.8316..7..54.....	683174295712895643549632178271943856936528714854761932367259481498316527125487369
.75.2.49..24...8.7...4.7..2.....1.8.3.7.5.2.4.9.8.....5..6.4...2.9...76..63.9.54.	875123496124569837936487152652741389387956214491832675518674923249315768763298541
.1...8...9....1.737....581...98.6152861...3472573.46...781....513.9....4...5...8.	513798426984621573726435819349876152861259347257314698678142935135987264492563781
1....649.47..3.5..36.4......31....5.8.21679.4.9....21......8.26..6.2..49.476....5	125876493478931562369452871731294658852167934694385217913548726586723149247619385
42531.6...71..45..3...2...89..4.3.617.......261.7.2..92...4...5..78..21...3.75986	425318697871964523396527148952483761734691852618752439289146375567839214143275986
..9..4.36.4563..7.6...29..492.7........315........2.414..29...5.9..5346.51.4..9..	189574236245631879637829154921746583874315692356982741468297315792153468513468927
...63154.436.5.7...1.47........47..2..59.21..7..16........26.9...3.9.615.64315...	827631549436259781519478326681547932345982167792163854158726493273894615964315278
.8....21729.67.35.3.....4.99...4..3..3..5..4..4..3...55.3.....1.28.61.93719....2.	684593217291674358375218469957842136836157942142936875563429781428761593719385624
.3194..5....1...9.....3.7.1.58..1.2...4.8.1...7.3..86.4.7.9.....2...5....1..6823.	731942658846157392592836741358671429264589173179324865487293516623715984915468237
8.7.3...96.1....8.93.6.81.55.4.....136..1..781.....5.34.31.9.56.9....8.47...6.9.2	857431269641592387932678145524783691369215478178946523483129756296357814715864932
.....7..9.2..96871.4.8...532......844.......298......519...2.3.37894..1.6..7.....	816357429523496871749821653231569784465178392987234165194682537378945216652713948
.6.5...8..2798...585.126.93..3.614.............647.5..63.748.514...1387..8...5.4.	169537284327984615854126793573861429948352167216479538632748951495213876781695342
8..24.59.263......94..3....69.....3.17.4.3.56.5.....18....6..29......671.86.12..5	817246593263579184945831762692158437178493256354627918531764829429385671786912345
26..8...4745...6...1.67........46.3.6..928..1.9.35........32.6...1...4894...1..27	263581794745293618918674253587146932634928571192357846879432165321765489456819327
2.4.9...6..328...7..9..5..892......3..89.26..1......248..1..3..4...735..6...5.7.2	284397156563281497719645238927564813348912675156738924875126349492873561631459782
.36.952..4.....3....74..1..7.5.6.89.9.83.74.2.21.8.6.7..9..65....3.....8..453.72.	136795284492618375587423169745162893968357412321984657279846531653271948814539726
..8..7.9...1..8.3..2.9...8471.3..6..2...5...9..5..9.7115...2.6..7.5..4...6.4..7..	348127596591648237627935184719384625286751349435269871154872963873596412962413758
.1...7...6.593.41......192..64...5.15.13.67.27.3...64..526......76.943.8...7...9.	319427865625938417847561923264879531591346782783152649952683174176294358438715296
714.5..9.2.5.48.76........44.6.9........6........8.6.33........15.63.8.2.4..2.531	714356298295148376863972154486293715532761489971584623328415967157639842649827531
48.6......968....41..2...68..7..6.31..13294..35.4..2..71...3..26....289......8.53	482635719596871324173294568247586931861329475359417286718953642635142897924768153
9..72381.8......9.175....4.39....4.8.8..4..3.5.1....79.1....987.3......4.59872..3	964723815823415796175689342397561428682947531541238679216354987738196254459872163
9...623.7.5.874.2..789315....3........57.38........6....428673..3.149.5.8.235...6	941562387356874921278931564723698145465713892189425673514286739637149258892357416
..5..1.981.3.9.6..698.5.2.13..9.5..4.........2..1.3..64.1.3.859..9.7.1.383.5..4..	745261398123894675698357241386925714914786532257143986471632859569478123832519467
12...538.6.7.8.5213...........738.9.538.4.762.4.526...........6851.6.9.7.624...13	124675389697384521385192674216738495538941762749526138473819256851263947962457813
.617.9....594....8.7...3..9..61.7.9.7...9...4.4.6.27..1..9...2.4....698....2.845.	861729543359461278274583169536147892712895634948632715187954326425316987693278451
.4..1..2.5..27.....1263.9...74..2...1.3...5.4...1..76...6.9521.....21..7.5..8..3.	347519826569278341812634975674852193123967584985143762736495218498321657251786439
.2.1.5.87195.....28.7.......81..2..96.29781.45..4..26.......4.57.....89325.8.9.1.	324165987195387642867294531481652379632978154579413268918736425746521893253849716
...2.8.6....34...9.....5873..853..9...14.95...3..176..3197.....7...54....5.1.3...	593278164867341259124695873248536791671429538935817642319762485782954316456183927
8315.2.6..4613......2...1..1..3..2.7.2..7..5.3.7..1..6..5...8......5897..7.9.3615	831542769746139528592786143184365297629874351357291486965417832213658974478923615
5.8...6....36.5.8496..8.......7621....91485....2359.......3..5643.9.68....6...3.9	548293671123675984967481235854762193379148562612359748291837456435926817786514329
..72.894181.........5......49....3.523..6..975.1....68......5.........726547.38..	367258941812649753945371286496817325238465197571932468729186534183594672654723819
2..698..1..9....6...67...9.......1.4.9587462.6.4.......2...67...5....2..4..327..9	247698351389251467516743892832965174195874623674132985923516748751489236468327519
...8....1..7..248...9.7..65.36...51..1..2..4..94...83.97..6.1...817..6..6....4...	352846791167592483849371265736489512518623947294157836973268154481735629625914378
45.6..2..82........1...54.35843..1.73.6...8.41.2..43652.15...4........32..8..2.16	459683271823147659617925483584369127376251894192874365231596748765418932948732516
.731.2..8...6...4.62.5....998.7.5..4.4.8.9.1.3..2.6.871....8.93.3...1...8..3.742.	473192658598673142621584379986715234247839516315246987162458793734921865859367421
.2.....6.3...571247.86..9..653.9......97856......6.495..1..83.987231...6.3.....8.	425931867396857124718624953653492718149785632287163495561248379872319546934576281
3..9.8...19.....3.258......41.8.9..6.7.1.6.9.6..3.2.54......621.4.....83...6.3..5	364928517197564832258731469413859276572146398689372154835497621746215983921683745
8......3...3.42..116.8.....435...786....6....976...152.....4.795..38.6...9......8	849176235753942861162853947435291786218567493976438152381624579527389614694715328
.5...9..2........66.1.25897.657..1..42..6..39..7..862.17495.2.32........5..2...7.	853679412792184356641325897365792148428561739917438625174956283239847561586213974
35....9.1.....256..4...9.7...72..84.4...5...7.18..32...8.3...1..649.....9.3....58	352476981791832564846519372537291846429658137618743295285367419164985723973124658
7..12.53..254..97...9...124..8.3......2.4.3......1.7..857...4...31..429..94.61..3	746129538125483976389576124518937642972648315463215789857392461631854297294761853
..5..2..6...673415..3...2..7.1...94..3..8..6..96...1.3..2...3..958431...3..2..5..	175942836289673415463518279721365948534189762896724153612857394958431627347296581
.....13.7.1.376.5.....2569.8.19.24...9..6..2...47.85.9.8764.....3.159.8.1.52.....	562891347419376852378425691851932476793564128624718539987643215236159784145287963
..7....6195...7.84....5.3...3589.74..6..2..1..48.7693...2.4....51.2...7989....6..	427983561953167284681452397235891746769324815148576932372649158516238479894715623
..3.7.29.785.2.16......1.......946.7.9.257.1.8.716.......9......79.3.582.46.8.9..	413678295785329164962541378351894627694257813827163459538912746179436582246785931
..2..6..7....53....8.7..6.2163428..5.5.167.8.8..3954616.1..9.2....83....7..6..5..	512986347476253198389741652163428975954167283827395461631579824295834716748612539
...89...67..5.4.181.......4.3..654794..278..167134..8.3.......552.9.3..79...57...	254891736769534218183726954832165479495278361671349582347682195528913647916457823
3.564.8..714...6......51..7.328..9...58.3.12...7..253.9..37......3...489..1.987.3	325647891714983652869251347632815974458739126197462538986374215573126489241598763
57.2.8493...695..719.4....5...8..5.28.......13.7..1...7....6.246..729...2593.4.76	576218493483695217192473685961847532845932761327561849738156924614729358259384176
6......9....8..6...7.962...3.4.897.1..5.4.3..8.732.9.5...693.5...3..7....9......7	632175498159834672478962513364589721925741386817326945781693254543217869296458137
163.......8..6.5......2...39...38.1.37.2.9.54.1.57...85...8......6.4..7.......821	163495782287361549459827163945638217378219654612574938521783496896142375734956821
.9.83.5..4.1..9.23.......47..51...7..243.719..1...56..34.......17.4..2.6..6.92.1.	297834561461579823583261947935126478624387195718945632342618759179453286856792314
5..4.27........8.5.....51...2.8.763116..2..894386.1.5...21.....3.9........43.8..2	586412793741936825293785146925847631167523489438691257852179364379264518614358972
9784.......38....45.4329..8.8...524....2.3....591...3.6..9481.58....64.......2896	978461352123857964564329718381675249746293581259184637632948175897516423415732896
.736..9..2..3...75...79.63...7..38.11..8.7..35.81..7...42.89...35...1..8..1..625.	473615982269348175815792634627953841194867523538124769742589316356271498981436257
..3.2......51.3..91.6.5.438.5.916382.........369278.4.831.6.7.46..4.78......9.2..	983624517475183629126759438754916382218345976369278145831562794692437851547891263
63.9..1....27..3.45.4......2.168.....76...54.....576.1......2.37.8..24....3..6.15	637945128192768354584321967251684739876193542349257681465819273718532496923476815
34.1976....54..1..19..6.8.48.9..........1..........2.37.2.4..15..1..54....4971.26	348197652625483197197562834859326741273814569416759283732648915961235478584971326
....785928......4.95.2..6...8.7.54...1938276...51.4.2...1..7.54.4......732754....	163478592872659143954213678286795431419382765735164829691837254548926317327541986
..7..9..591......6....1879..7.....183.91.26.416.....3..9524....6......422..6..3..	847369125913725486526418793472936518359182674168574239795243861631857942284691357
...96....3...5198..19...62...321.74.6.7.8.5.9.48.973...34...85..5184...6....25...	875962134362451987419738625593216748627384519148597362234679851951843276786125493
6........1.4...9...239.7.1654..18.397...9...129.63..4896.2.138...7...5.2........7	659124873174863925823957416546718239738492651291635748965271384417386592382549167
.3.85.....972.4.585..9..1....9..1.32.63.9.81.15.3..6....6..5..332.1.976.....63.8.	231857946697214358548936127489671532763592814152348679816725493324189765975463281
.91.....3....8.......3....21.3..69478.49315.66294..3.84....2.......4....2.....78.	591264873342785691768319452153826947874931526629457318485672139937148265216593784
.1..4....9.41......72936.1.1.5.7...9.8..9..2.7...6.1.8.6.72349......97.2....5..8.	618245973934187256572936814125378649386491527749562138861723495453819762297654381
....3..9...9..7.....7....8227.684..9.94...82.8..925.4331....5.....3..2...8..4....	658132497429867315137459682273684159594713826861925743316298574945371268782546931
1253.7....7......364...58...8.1.3...9.15.86.7...7.9.3...46...893......1....8.1564	125387496879416253643295871786123945931548627452769138514672389368954712297831564
.3..87265..2....13...62.8.99..2...58....4....87...9..43.8.14...16....9..59736..8.	439187265682495713715623849943276158256841397871539624328914576164758932597362481
..2..3..964.8.......9..638.82.5..7.69.7.1.8.34.6..7.52.957..6.......9.717..3..9..	182473569643895217579126384821534796957612843436987152295741638368259471714368925
62...5..8.5.6.27.3.3......286741..2.5...6...4.4..271863......6.2.51.6.4.4..2...31	629375418158642793734891652867413529512968374943527186391784265285136947476259831
6.3.........4.8.23.2.76319...43..2.9.812.534.2.6..15...42637.5.16.8.4.........8.4	693512487715498623428763195574386219981275346236941578842637951169854732357129864
7.85.24..9...46......9786.....3.5..728..1..366..8.9.....9487......29...8..76.13.9	768532491952146873134978625491365287285714936673829154319487562546293718827651349
..2..1.47..43......7.....13.1.72.894423895761987.16.5.79.....2......76..36.2..1..	832961547154372986679584213516723894423895761987416352791638425248157639365249178
9...2.1.85...3..4....498.75..2.75.....9...5.....91.7..89.256....2..8...66.7.4...3	934527168578631249216498375182375694749862531365914782893256417421783956657149823
4132.9.8...96.3....654...9.6..1..9...9.....6...1..6..5.5...423....5.76...8.3.1549	413259786879613452265478391628135974597842163341796825156984237934527618782361549
52......67.13..49.9.42.....69..73..1...912...2..65..38.....71.9.72..65.33......64	528749316761385492934261857695873241483912675217654938846537129172496583359128764
.2..4...8.8.6...37.63..824...14.....4.2.9.8.1.....54...198..72.24...9.6.5...6..8.	725943618984612537163758249851427396472396851396185472619834725248579163537261984
...4...918396.17....5..7.....8.9..12.1.372.8.29..8.4.....7..2....78.596398...3...	762438591839651724145927836678594312514372689293186457351769248427815963986243175
21..46.5..65.8.412.8...5....57.31....3.....4....69.53....9...2.126.7.89..9.21..75	219746358765389412483125967957431286631852749842697531578964123126573894394218675
......7..15.7.2.3..7.6...585.1...362....2....692...8.492...5.8..1.2.4.93..7......	263589741158742936479613258581497362734826519692351874926135487815274693347968125
6........8.75..2...2.3....7384..21.97.6.8.4.22.94..8765....9.1...8..69.3........5	695217348837564291421398567384672159716985432259431876573829614148756923962143785
7.563...9..479....19..5..........6.4958.2.1732.6..........1..46....475..4...652.8	725634819864791352193258467371589624958426173246173985589312746632847591417965238
8.2....4..9..6.8....78.195..54..326.....7.....895..73..284.76....3.1..8..4....3.7	862759143195364872437821956754193268316278495289546731528437619673912584941685327
.782...6...41..2.9.2.....5.4..8..6..8.37169.2..6..2..8.3.....9.1.9..74...4...378.	378295164564178239921364857412839675853716942796542318237481596189657423645923781
..6325....91..6..5...4.9..88....196791..6..547639....11..6.2...2..5..17....1935..	486325719391786245527419638845231967912867354763954821158672493239548176674193582
7.......31.578.4..9....58.7.7.856..18.......55..194.2.4.15....6..2.381.43.......2	748619253125783469936245817274856931819372645563194728481527396652938174397461582
